country.x,dataset_key.x,dataset_party_id.x,name_short.x,name.x,name_english.x,year_first.x,year_last.x,share.x,share_year.x,description.x,comment.x,created.x,modified.x,external_id.x,partyfacts_id,linked.x,country.y,dataset_key.y,dataset_party_id.y,name_short.y,name.y,name_english.y,year_first.y,year_last.y,share.y,share_year.y,description.y,comment.y,created.y,modified.y,external_id.y,linked.y
SVN,manifesto,97522,Nsi,Nova Slovenija Krščanski Ljudska Stranka,New Slovenian Christian People’s Party,2000,2018,9.1,2004,NA,NA,2013-01-01T18:16:41Z,2023-06-05T10:39:39Z,1518,1618,2013-01-01T18:37:08Z,SVN,parlgov,1047,NSI,Nova Slovenija – Krščanska ljudska stranka,New Slovenia -- Christian People's Party,1990,2022,14.5,1992,NA,NA,2012-12-30T23:34:31Z,2024-08-13T10:52:08Z,69,2012-12-30T23:49:09Z
SVN,manifesto,97330,SDS,Slovenska Demokratska Stranka,Slovenian Democratic Party,2004,2018,29.3,2008,NA,NA,2014-02-08T21:29:14Z,2023-06-05T10:39:53Z,3666,472,2014-05-16T20:59:43Z,SVN,parlgov,179,SDS,Slovenska demokratska stranka,Slovenian Democratic Party,1990,2022,29.3,2008,NA,NA,2012-12-30T23:36:05Z,2024-08-13T10:52:02Z,561,2012-12-30T23:49:10Z
SVN,manifesto,97521,SLS,Slovenska Ljudska Stranka,Slovenian People's Party,1990,2011,19.4,1996,NA,NA,2013-01-01T18:17:26Z,2023-06-05T10:39:57Z,1729,764,2013-01-01T18:37:09Z,SVN,parlgov,16,SLS,Slovenska ljudska stranka,Slovenian People's Party,1990,2022,19.4,1996,NA,NA,2012-12-30T23:34:55Z,2024-08-13T10:52:03Z,201,2012-12-30T23:49:10Z
SVN,manifesto,97710,SNS,Slovenska Nacionalna Stranka,Slovenian National Party,1992,2018,10,1992,NA,NA,2013-01-01T18:17:28Z,2023-06-05T10:39:57Z,1737,96,2013-01-01T18:37:10Z,SVN,parlgov,981,SNS,Slovenska nacionalna stranka,Slovenian National Party,1992,2022,10,1992,NA,NA,2012-12-30T23:37:05Z,2024-08-13T10:52:07Z,841,2012-12-30T23:49:11Z
SVN,manifesto,97320,SDSS,Socialdemokratska Stranka Slovenije,Social-Democratic Party of Slovenia,1990,2000,16.1,1996,NA,NA,2013-01-01T18:16:49Z,2023-06-05T10:39:44Z,1560,472,2013-01-01T18:37:10Z,SVN,parlgov,179,SDS,Slovenska demokratska stranka,Slovenian Democratic Party,1990,2022,29.3,2008,NA,NA,2012-12-30T23:36:05Z,2024-08-13T10:52:02Z,561,2012-12-30T23:49:10Z
SVN,manifesto,97322,SD,Socialni Demokrati,Social Democratic Party,2004,2018,30.4,2008,NA,NA,2014-02-08T21:29:13Z,2023-06-05T10:40:01Z,3652,1403,2018-12-13T13:47:21Z,SVN,parlgov,706,ZL-SD,Združena lista – Socialni demokrati,United List -- Social Democrats,1990,2022,30.4,2008,NA,NA,2012-12-30T23:35:10Z,2024-08-13T10:51:59Z,281,2012-12-30T23:49:14Z
SVN,manifesto,97460,SAB,Stranka Alenke Bratušek,Party of Alenka Bratušek,2014,2018,5.1,2018,NA,NA,2023-06-05T10:40:02Z,2023-06-05T10:40:02Z,59176,3114,2023-07-19T10:01:06Z,SVN,parlgov,2337,ZaAB,Zavezništvo Alenke Bratušek,Alliance of Alenka Bratusek,2014,2022,5.1,2018,NA,NA,2014-09-03T11:40:47Z,2024-08-13T10:51:52Z,7830,2014-09-10T13:45:50Z
SVN,manifesto,97952,SMS,Stranka Mladih Slovenije,Party of Slovenian Youth,2000,2000,4.3,2000,NA,NA,2013-01-01T18:16:50Z,2023-06-05T10:39:38Z,1563,1401,2013-01-01T18:37:10Z,SVN,parlgov,1512,SMS,Stranka mladih Slovenije,Youth Party of Slovenia,2000,2009,4.3,2000,NA,NA,2012-12-30T23:34:56Z,2024-08-13T10:52:06Z,206,2012-12-30T23:49:13Z
SVN,manifesto,97461,SMC,Stranka modernega centra,Modern Centre Party,2014,2018,34.5,2014,NA,NA,2023-06-05T10:40:03Z,2023-06-05T10:40:03Z,59182,3098,2023-06-05T10:40:03Z,SVN,parlgov,2333,SMC,Stranka modernega,Modern Center Party,2014,2019,34.5,2014,NA,NA,2014-09-03T11:40:49Z,2024-08-13T10:52:06Z,7846,2014-09-09T20:50:26Z
SVN,manifesto,97440,NA,Zares,For Real,2008,2011,9.4,2008,NA,NA,2014-02-08T21:29:09Z,2023-06-05T10:39:45Z,3586,474,2014-05-16T21:16:42Z,SVN,parlgov,326,Zares,Zares,For Real,2008,2009,9.4,2008,NA,NA,2012-12-30T23:37:52Z,2024-08-13T10:51:55Z,1072,2012-12-30T23:49:14Z
SVN,manifesto,97020,ZL,Združena levica,United Left,2014,2014,6,2014,NA,NA,2023-06-05T10:40:03Z,2023-06-05T10:40:03Z,59185,4714,2023-06-05T15:08:01Z,SVN,parlgov,2334,ZdLe,Združena levica,United Left,2014,2014,6,2014,NA,NA,2014-09-03T11:40:40Z,2024-08-13T10:51:54Z,7779,2015-12-13T18:21:28Z
SVN,manifesto,97321,ZLSD,Združena Lista Socialninh Demokratov,Associated List of Social Democrats,1996,2000,12.1,2000,NA,NA,2013-01-01T18:17:33Z,2023-06-05T10:39:48Z,1762,1403,2013-01-01T18:37:11Z,SVN,parlgov,706,ZL-SD,Združena lista – Socialni demokrati,United List -- Social Democrats,1990,2022,30.4,2008,NA,NA,2012-12-30T23:35:10Z,2024-08-13T10:51:59Z,281,2012-12-30T23:49:14Z
SVN,manifesto,97110,ZS,Zeleni Slovenije,Greens of Slovenia,1990,1992,8.8,1990,NA,NA,2013-01-01T18:16:47Z,2023-06-05T10:39:42Z,1550,1494,2013-01-01T18:37:11Z,SVN,parlgov,1619,ZS,Zeleni Slovenije,Greens of Slovenia,1990,2019,8.8,1990,NA,NA,2012-12-30T23:38:07Z,2024-08-13T10:51:56Z,1150,2012-12-30T23:49:14Z
ESP,manifesto,33098,Compromís–Podemos–EUPV,A la valencia,Valencian style,2015,2016,2.7,2016,NA,NA,2017-03-13T21:05:02Z,2023-06-05T10:39:55Z,18697,8271,2020-04-18T01:43:07Z,ESP,parlgov,2607,C|AV,Compromís | A la valenciana,Compromise | A la valenciana,2015,2019,2.7,2016,NA,NA,2016-02-07T10:38:03Z,2024-08-13T10:51:53Z,15904,2020-03-22T17:16:58Z
ESP,manifesto,33908,BNG,Bloque Nacionalista Galego,Galician Nationalist Bloc,1996,2019,1.3,2000,NA,NA,2013-01-01T18:17:34Z,2023-06-05T10:39:51Z,1766,1011,2013-01-01T18:34:13Z,ESP,parlgov,520,BNG,Bloque Nacionalista Galego,Galician Nationalist Bloc,1996,2019,1.3,2000,NA,NA,2012-12-30T23:35:40Z,2024-08-13T10:51:58Z,440,2012-12-30T23:42:56Z
ESP,manifesto,33915,CUP,Cadidatura d'Unitat Popular,Popular Unity Candidacy,2019,2019,1,2019,NA,NA,2023-06-05T10:39:48Z,2023-06-05T10:39:48Z,59057,8357,2023-06-05T10:39:48Z,ESP,parlgov,2792,CUP,Candidatura d'Unitat Popular,Popular Unity Candidacy,2019,2019,1,2019,NA,NA,2020-12-08T14:37:30Z,2024-08-13T10:52:04Z,48913,2020-12-08T14:37:30Z
ESP,manifesto,33512,CDS,Centro Democrático y Social,Centre Democrats,1982,1993,9.2,1986,NA,NA,2013-01-01T18:16:16Z,2023-06-05T10:39:51Z,1407,1248,2013-01-01T18:34:14Z,ESP,parlgov,637,CDS,Centró Democrático y Social,Democratic and Social Centre,1982,1994,9.3,1986,NA,NA,2012-12-30T23:36:57Z,2024-08-13T10:51:56Z,799,2012-12-30T23:42:56Z
ESP,manifesto,33420,C's,Ciudadanos - Partido de la Ciudadania,Citizens - Party of the Citizens,2015,2019,16,2019,NA,NA,2017-03-13T21:05:06Z,2023-06-05T10:39:44Z,18719,3217,2017-06-18T06:31:47Z,ESP,parlgov,2375,Cs,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,2014,2019,15.9,2019,NA,NA,2015-02-19T11:45:29Z,2024-08-13T10:52:09Z,8100,2015-02-20T18:14:29Z
ESP,manifesto,33907,CCa-PNC-NC,Coalición Canaria - Nueva Canarias,Canarian Coalition–New Canaries,1993,2019,1.1,2000,NA,NA,2013-01-01T18:16:39Z,2023-06-05T10:39:44Z,1510,81,2013-01-01T18:34:14Z,ESP,parlgov,234,CC,Coalición Canaria,Canary Coalition,1993,2019,1.1,2000,NA,NA,2012-12-30T23:34:39Z,2024-08-13T10:52:00Z,115,2012-12-30T23:42:57Z
ESP,manifesto,33911,CDC,Convergència Democràtica de Catalunya,Democratic Convergence of Catalonia,2016,2016,2,2016,NA,NA,2018-08-02T13:23:06Z,2023-06-05T10:39:58Z,25071,4795,2018-08-02T13:23:06Z,ESP,parlgov,2605,CDC|JxCat,Convergència Democràtica | Junts per Catalunya,Democratic Convergence | Together for Catalonia,2015,2019,2.2,2015,NA,NA,2016-02-07T10:38:00Z,2024-08-13T10:52:01Z,15901,2016-02-10T14:55:42Z
ESP,manifesto,33611,CiU,Convergència i Unió,Convergence and Union,1979,2011,5.1,1989,NA,NA,2013-01-01T18:18:32Z,2023-06-05T10:39:46Z,2045,139,2013-01-01T18:34:15Z,ESP,parlgov,894,CiU,Convergència i Unió,Convergence and Union,1977,2011,5.1,1989,NA,NA,2012-12-30T23:36:00Z,2024-08-13T10:52:02Z,537,2012-12-30T23:42:59Z
ESP,manifesto,33096,NA,En Comú Podem,In Common We Can,2015,2016,3.7,2015,NA,NA,2017-03-13T21:05:03Z,2023-06-05T10:39:48Z,18703,8031,2020-10-16T11:52:52Z,ESP,parlgov,2606,ECP,En Comú Podem,In Common We Can,2015,2019,3.7,2015,NA,NA,2016-02-07T10:37:59Z,2024-08-13T10:52:00Z,15899,2019-11-18T15:03:57Z
ESP,manifesto,33097,NA,En marea,In Tide,2015,2016,1.6,2015,NA,NA,2017-03-13T21:04:59Z,2023-06-05T10:39:41Z,18675,5873,2018-04-27T17:14:55Z,ESP,parlgov,2604,EM|GCE,En Marea | Grupo Común da Esquerda,En Masse | Common Group of the Left,2015,2019,1.6,2015,NA,NA,2016-02-07T10:38:01Z,2024-08-13T10:51:54Z,15902,2018-04-27T17:14:45Z
ESP,manifesto,33905,ERC,Esquerra Republicana de Catalunya,Catalan Republican Left,1977,2019,3.9,2019,NA,NA,2013-01-01T18:17:35Z,2023-06-05T10:39:43Z,1771,848,2013-01-01T18:34:15Z,ESP,parlgov,757,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,1977,2019,3.9,2019,NA,NA,2012-12-30T23:34:58Z,2024-08-13T10:52:08Z,216,2012-12-30T23:42:59Z
ESP,manifesto,33901,EE,Euskadiko Ezkerra,Basque Left,1977,1989,0.5,1986,NA,NA,2013-01-01T18:18:30Z,2023-06-05T10:40:03Z,2036,1326,2013-01-01T18:34:16Z,ESP,parlgov,1026,EE,Euzkadiko Ezkerra,Basque Left,1977,1989,0.5,1986,NA,NA,2012-12-30T23:37:38Z,2024-08-13T10:51:59Z,1003,2012-12-30T23:43:01Z
ESP,manifesto,33095,EH Bildu,Euskal Herria Bildu,Basque Country Unite,2015,2019,1.2,2019,NA,NA,2017-03-13T21:05:11Z,2023-06-05T10:39:55Z,18741,5668,2018-07-30T11:05:38Z,ESP,parlgov,2603,EHB,Euskal Herria Bildu,Basque Country Unite,2015,2019,1.1,2019,NA,NA,2019-07-26T05:36:38Z,2024-08-13T10:52:00Z,34621,2019-07-26T05:36:38Z
ESP,manifesto,33903,EA,Eusko Alkartasuna,Basque Solidarity,1989,2008,0.7,1989,NA,NA,2013-01-01T18:16:32Z,2023-06-05T10:39:44Z,1476,1324,2013-01-01T18:34:16Z,ESP,parlgov,845,EA,Eusko Alkartasuna,Basque Solidarity,1989,2011,1.4,2011,NA,NA,2012-12-30T23:35:20Z,2024-08-13T10:51:55Z,332,2012-12-30T23:43:01Z
ESP,manifesto,33220,IU,Izquierda Unida,United Left,1977,2019,10.8,1979,NA,NA,2013-01-01T18:17:20Z,2023-06-05T10:39:40Z,1701,247,2013-01-01T18:34:17Z,ESP,parlgov,118,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,1977,2015,10.8,1979,NA,NA,2012-12-30T23:36:44Z,2024-08-13T10:51:54Z,742,2012-12-30T23:43:04Z
ESP,manifesto,33906,PA,Partido Andalucista,Andalusian Party,1977,2004,1.8,1979,NA,NA,2013-01-01T18:17:12Z,2023-06-05T10:39:42Z,1665,1497,2013-01-01T18:34:19Z,ESP,parlgov,370,PA,Partidu Andalucista,Andalusian Party,1979,2004,1.8,1979,NA,NA,2012-12-30T23:35:42Z,2024-08-13T10:52:05Z,449,2012-12-30T23:43:08Z
ESP,manifesto,33904,PAR,Partido Aragonés,Aragonese Party,1977,2000,0.6,1993,NA,NA,2013-01-01T18:16:13Z,2023-06-05T10:39:42Z,1394,946,2013-01-01T18:34:16Z,ESP,parlgov,1221,PAR,Partido Aragonés Regionalista,Aragonese Regionalist Party,1977,1993,0.6,1993,NA,NA,2012-12-30T23:37:38Z,2024-08-13T10:51:51Z,1004,2012-12-30T23:43:05Z
ESP,manifesto,33902,PNV/EAJ,Partido Nacionalista Vasco/Euzko Alderdi Jeltzalea,Basque Nationalist Party,1977,2019,1.9,1982,NA,NA,2013-01-01T18:18:22Z,2023-06-05T10:39:49Z,1998,1637,2013-01-01T18:34:18Z,ESP,parlgov,1361,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,1977,2019,1.9,1982,NA,NA,2012-12-30T23:37:22Z,2024-08-13T10:51:58Z,927,2012-12-30T23:43:06Z
ESP,manifesto,33610,PP,Partido Popular,People's Party,1977,2019,45.2,2011,NA,NA,2013-01-01T18:18:09Z,2023-06-05T10:39:43Z,1934,441,2013-01-01T18:34:13Z,ESP,parlgov,645,AP-P,Alianza-Partido Popular,People's Alliance-Party,1977,2019,45.2,2000,NA,NA,2012-12-30T23:35:09Z,2024-08-13T10:52:03Z,277,2012-12-30T23:43:06Z
ESP,manifesto,33320,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers’ Party,1977,2019,48.4,1982,NA,NA,2013-01-01T18:18:28Z,2023-06-05T10:40:01Z,2023,1338,2013-01-01T18:34:18Z,ESP,parlgov,902,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,1977,2019,48.3,1982,NA,NA,2012-12-30T23:34:33Z,2024-08-13T10:51:59Z,80,2012-12-30T23:43:07Z
ESP,manifesto,33210,NA,Podemos,We can,2015,2019,12.6,2015,NA,NA,2017-03-13T21:04:58Z,2023-06-05T10:39:45Z,18669,3203,2017-06-18T06:31:47Z,ESP,parlgov,2376,P,Podemos,We Can,2014,2019,13.4,2016,NA,NA,2015-02-19T11:45:25Z,2024-08-13T10:52:08Z,8092,2015-02-20T15:19:23Z
ESP,manifesto,33025,NA,Unidas Podemos,United We Can,2016,2016,13.4,2016,NA,NA,2018-08-02T13:22:55Z,2023-06-05T10:39:58Z,25026,7656,2019-11-07T18:27:26Z,ESP,parlgov,2724,UP,Unidas Podemos,United We Can,2019,2019,10.1,2019,NA,NA,2019-07-26T05:36:34Z,2024-08-13T10:51:55Z,34608,2019-11-07T18:27:18Z
ESP,manifesto,33430,UCD,Unión de Centro Democrático,Union of the Democratic Centre/Centrist Bloc,1977,1982,35,1979,NA,NA,2013-01-01T18:16:39Z,2023-06-05T10:39:46Z,1512,1271,2013-01-01T18:34:19Z,ESP,parlgov,135,UCD,Unión de Centro Democrático,Union of the Democratic Centre,1977,1982,35,1979,NA,NA,2012-12-30T23:35:44Z,2024-08-13T10:52:07Z,456,2012-12-30T23:43:11Z
ESP,manifesto,33440,UPyD,"Unión, Progreso y Democracia","Union, Progress and Democracy",2011,2011,4.8,2011,NA,NA,2014-02-08T21:29:08Z,2023-06-05T10:39:56Z,3573,55,2014-03-07T14:19:29Z,ESP,parlgov,551,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",2008,2014,4.8,2011,NA,NA,2012-12-30T23:34:25Z,2024-08-13T10:52:08Z,33,2012-12-30T23:43:11Z
ESP,manifesto,33710,VOX,Vox,Voice,2019,2019,15.2,2019,NA,NA,2023-06-05T10:39:54Z,2023-06-05T10:39:54Z,59108,3218,2023-06-05T10:39:54Z,ESP,parlgov,2380,Vox,Vox,Voice,2014,2019,15.1,2019,NA,NA,2015-02-19T11:45:36Z,2024-08-13T10:51:52Z,8115,2015-02-20T18:14:46Z
SWE,manifesto,11810,CP,Centerpartiet,Centre Party,1944,2018,25.1,1973,NA,NA,2013-01-01T18:18:36Z,2023-06-05T10:40:00Z,2063,199,2013-01-01T18:37:12Z,SWE,parlgov,1461,C,Centerpartiet,Centre Party,1914,2022,25.1,1973,NA,NA,2012-12-30T23:35:19Z,2024-08-13T10:52:03Z,328,2012-12-30T23:49:15Z
SWE,manifesto,11520,Kd,Kristdemokraterna,Christian Democrats,1985,2018,11.8,1998,NA,NA,2013-01-01T18:18:10Z,2023-06-05T10:39:39Z,1938,651,2013-01-01T18:37:13Z,SWE,parlgov,282,KD,Kristdemokraterna,Christian Democrats,1964,2022,11.8,1998,NA,NA,2012-12-30T23:36:34Z,2024-08-13T10:52:06Z,699,2012-12-30T23:49:17Z
SWE,manifesto,11420,L,Liberalerna,Liberals,1944,2018,24.4,1952,NA,NA,2013-01-01T18:16:39Z,2023-06-05T10:40:00Z,1509,1274,2013-01-01T18:37:12Z,SWE,parlgov,892,FP,Folkpartiet,People's Party,1911,2022,40.2,1911,NA,NA,2012-12-30T23:37:21Z,2024-08-13T10:51:54Z,922,2012-12-30T23:49:16Z
SWE,manifesto,11110,MP,Miljöpartiet de Gröna,Green Ecology Party,1988,2018,7.3,2010,NA,NA,2013-01-01T18:17:14Z,2023-06-05T10:39:46Z,1672,456,2013-01-01T18:37:13Z,SWE,parlgov,1154,MP,Miljöpartiet de Gröna,Greens,1982,2022,7.3,2010,NA,NA,2012-12-30T23:37:03Z,2024-08-13T10:51:57Z,831,2012-12-30T23:49:18Z
SWE,manifesto,11620,MSP,Moderata Samlingspartiet,Moderate Coalition Party,1944,2018,30.1,2010,NA,NA,2013-01-01T18:17:14Z,2023-06-05T10:39:46Z,1673,690,2013-01-01T18:37:12Z,SWE,parlgov,657,M,Moderaterna,Moderate Party,1911,2022,37.7,1914,NA,NA,2012-12-30T23:36:49Z,2024-08-13T10:52:05Z,757,2012-12-30T23:49:18Z
SWE,manifesto,11951,NyD,Ny Demokrati,New Democracy,1991,1991,6.7,1991,NA,NA,2013-01-01T18:17:49Z,2023-06-05T10:39:40Z,1837,343,2013-01-01T18:37:14Z,SWE,parlgov,951,NyD,Ny Demokrati,New Democracy,1991,1994,6.7,1991,NA,NA,2012-12-30T23:34:40Z,2024-08-13T10:51:59Z,120,2012-12-30T23:49:19Z
SWE,manifesto,11320,SAP,Socialdemokratiska Arbetareparti,Social Democratic Labour Party,1944,2018,50.1,1968,NA,NA,2013-01-01T18:17:19Z,2023-06-05T10:39:55Z,1694,487,2013-01-01T18:37:14Z,SWE,parlgov,904,SAP,Socialdemokraterna,Social Democrats,1911,2022,53.8,1940,NA,NA,2012-12-30T23:35:27Z,2024-08-13T10:51:53Z,369,2012-12-30T23:49:20Z
SWE,manifesto,11710,SD,Sverigedemokraterna,Sweden Democrats,2010,2018,17.5,2018,NA,NA,2014-02-08T21:29:21Z,2023-06-05T10:40:00Z,3776,409,2014-02-08T22:24:55Z,SWE,parlgov,1546,SD,Sverigedemokraterna,Sweden Democrats,1999,2022,20.5,2022,NA,NA,2012-12-30T23:36:16Z,2024-08-13T10:52:01Z,608,2012-12-30T23:49:20Z
SWE,manifesto,11220,V,Vänsterpartiet,Left Party,1944,2018,12,1998,NA,NA,2013-01-01T18:16:34Z,2023-06-05T10:39:39Z,1488,830,2013-01-01T18:37:14Z,SWE,parlgov,882,V,Vänsterpartiet (kommunisterna),Left Party (Communists),1920,2022,12,1998,NA,NA,2012-12-30T23:34:25Z,2024-08-13T10:51:51Z,30,2012-12-30T23:49:21Z
CHE,manifesto,43811,BDP/PBD,Bürgerlich-Demokratische Partei Schweiz/Parti Bourgeois Démocratique Suisse,Conservative Democratic Party of Switzerland,2011,2019,5.4,2011,NA,NA,2015-11-17T11:43:53Z,2023-06-05T10:39:56Z,15540,1415,2015-11-17T11:52:02Z,CHE,parlgov,1213,BDP,Bürgerlich–Demokratische Partei (BDP) Graubünden,Conservative Democratic Party of Switzerland,2011,2019,5.4,2011,NA,NA,2012-12-30T23:38:05Z,2024-08-13T10:52:07Z,1136,2012-12-30T23:41:54Z
CHE,manifesto,43520,CVP/PDC,Christlichdemokratische Volkspartei der Schweiz/Parti démocrate-chrétien suisse,Christian Democratic People’s Party of Switzerland,1947,2019,23.2,1963,NA,NA,2013-01-01T18:18:19Z,2023-06-05T10:39:40Z,1983,1808,2013-01-01T18:33:51Z,CHE,parlgov,531,KK/CVP,Katholische Konservative / Christlichdemokratische Volkspartei – Conservateurs catholiques  /  Parti démocrate-chrétien,Catholic Conservative / Christian Democratic People's Party,1902,2019,23.4,1963,NA,NA,2012-12-30T23:34:54Z,2024-08-13T10:51:53Z,199,2012-12-30T23:41:54Z
CHE,manifesto,43540,CSP/PCS,Christlich-soziale Partei/Parti Chrétien-Social,Christian Social Party,2007,2011,0.4,2007,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:58Z,3605,1122,2014-02-09T15:39:48Z,CHE,parlgov,1012,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,1971,2007,0.4,1991,NA,NA,2012-12-30T23:35:33Z,2024-08-13T10:52:03Z,403,2012-12-30T23:41:54Z
CHE,manifesto,43711,EDU/UDF,Eidgenössisch-Demokratische Union/Union Démocratique Fédérale,Federal Democratic Union,1991,2019,1.3,1995,NA,NA,2013-01-01T18:17:43Z,2023-06-05T10:39:47Z,1810,631,2013-01-01T18:33:47Z,CHE,parlgov,1318,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,1979,2019,1.3,1995,NA,NA,2012-12-30T23:36:57Z,2024-08-13T10:52:08Z,800,2012-12-30T23:41:55Z
CHE,manifesto,43530,EVP/PEV,Evangelische Volkspartei der Schweiz/Parti Evangélique Suisse,Protestant People’s Party of Switzerland,1971,2019,2.4,2007,NA,NA,2013-01-01T18:16:53Z,2023-06-05T10:40:03Z,1578,1123,2013-01-01T18:33:47Z,CHE,parlgov,602,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,1919,2019,2.4,2007,NA,NA,2012-12-30T23:36:04Z,2024-08-13T10:52:03Z,554,2012-12-30T23:41:56Z
CHE,manifesto,43420,FDP/PLR,FDP.Die Liberalen/PLR.Les Libéraux-Radicaux,FDP.The Liberals,1947,2019,24.1,1979,NA,NA,2013-01-01T18:17:31Z,2023-06-05T10:39:46Z,1749,360,2013-01-01T18:33:48Z,CHE,parlgov,26,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,1902,2019,56.1,1914,NA,NA,2012-12-30T23:36:50Z,2024-08-13T10:52:04Z,763,2012-12-30T23:41:58Z
CHE,manifesto,43951,FPS,Freiheitspartei der Schweiz,Freedom Party of Switzerland,1987,1995,5.1,1991,NA,NA,2013-01-01T18:17:41Z,2023-06-05T10:39:44Z,1799,1311,2013-01-01T18:33:50Z,CHE,parlgov,1602,FPS,Auto-Partei | Freiheitspartei der Schweiz,Automobile Party | Freedom Party of Switzerland,1987,2003,5.1,1991,NA,NA,2012-12-30T23:37:24Z,2024-08-13T10:52:03Z,935,2012-12-30T23:41:58Z
CHE,manifesto,43110,GPS/PES,Grüne Partei der Schweiz/Parti écologiste suisse,Green Party of Switzerland,1979,2019,13.2,2019,NA,NA,2013-01-01T18:17:02Z,2023-06-05T10:39:52Z,1619,1006,2013-01-01T18:33:48Z,CHE,parlgov,141,Grue,Grüne – Écologiste,Greens,1979,2019,13.2,2019,NA,NA,2012-12-30T23:38:08Z,2024-08-13T10:51:54Z,1151,2012-12-30T23:41:58Z
CHE,manifesto,43120,GLP,Grünliberale Partei der Schweiz,Green Liberal Party,2007,2019,7.8,2019,NA,NA,2014-02-08T21:29:16Z,2023-06-05T10:39:41Z,3705,1759,2014-02-09T22:06:42Z,CHE,parlgov,308,GPL-PVL,Grünliberale Partei der Schweiz – Parti Vert-Libéral,Green Liberal Party,2007,2019,7.8,2019,NA,NA,2012-12-30T23:34:42Z,2024-08-13T10:51:51Z,133,2012-12-30T23:41:59Z
CHE,manifesto,43321,LdU/AdI,Landesring der Unabhängigen/Alliance des Indépendants,Independents’ Alliance,1947,1999,9,1967,NA,NA,2013-01-01T18:18:37Z,2023-06-05T10:40:00Z,2066,1194,2013-01-01T18:33:49Z,CHE,parlgov,1264,LdU-ADI,Landesring der Unabhängigen – Alliance des Indépendants,Independents Alliance,1935,1999,9.1,1967,NA,NA,2012-12-30T23:38:32Z,2024-08-13T10:51:54Z,1265,2012-12-30T23:42:01Z
CHE,manifesto,43901,LdT,Lega dei Ticinesi,Ticino League,2007,2019,0.8,2011,NA,NA,2014-02-08T21:29:08Z,2023-06-05T10:39:43Z,3565,1661,2014-02-09T22:06:46Z,CHE,parlgov,1500,LdT,Lega dei Ticinesi,Ticino League,1991,2019,1.4,1991,NA,NA,2012-12-30T23:37:33Z,2024-08-13T10:52:05Z,980,2012-12-30T23:42:01Z
CHE,manifesto,43531,LPS/PLS,Liberale Partei der Schweiz/Parti libéral suisse,Liberal Party of Switzerland,1991,2003,3,1991,NA,NA,2013-01-01T18:16:55Z,2023-06-05T10:39:43Z,1585,444,2013-01-01T18:33:49Z,CHE,parlgov,458,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,1902,2007,8.6,1902,NA,NA,2012-12-30T23:35:02Z,2024-08-13T10:52:05Z,240,2012-12-30T23:42:01Z
CHE,manifesto,43220,PdAS/PdTS,Partei der Arbeit der Schweiz/Parti suisse du travail,Swiss Labour Party,1991,2019,1.2,1995,NA,NA,2013-01-01T18:18:04Z,2023-06-05T10:39:48Z,1912,669,2013-01-01T18:33:50Z,CHE,parlgov,1167,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,1922,2019,5.1,1947,NA,NA,2012-12-30T23:37:49Z,2024-08-13T10:51:52Z,1059,2012-12-30T23:42:03Z
CHE,manifesto,43710,SD/DS,Schweizer Demokraten/Démocrates suisses,Swiss Democrats,1971,2003,3.3,1991,NA,NA,2013-01-01T18:17:51Z,2023-06-05T10:39:59Z,1845,1819,2013-01-01T18:33:49Z,CHE,parlgov,628,NA|SD,Nationale Aktion – Action Nationale | Schweizer Demokraten – Démocrates Suisses,National Action -- Swiss Democrats,1967,2007,3.4,1991,NA,NA,2012-12-30T23:38:10Z,2024-08-13T10:52:08Z,1161,2012-12-30T23:42:03Z
CHE,manifesto,43810,SVP/UDC,Schweizerische Volkspartei/Union démocratique du centre,Swiss People’s Party,1947,2019,29.4,2015,NA,NA,2013-01-01T18:16:57Z,2023-06-05T10:39:39Z,1596,308,2013-01-01T18:33:51Z,CHE,parlgov,750,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,1919,2019,29.4,2015,NA,NA,2012-12-30T23:36:18Z,2024-08-13T10:52:08Z,616,2012-12-30T23:42:05Z
